family_id,assigned_day
2996,78
2997,34
2998,42
2999,98
3000,31
3001,63
3002,13
3003,13
3004,7
3005,94
3006,18
3007,37
3008,35
3009,72
3010,23
3011,12
3012,70
3013,44
3014,68
3015,32
3016,45
3017,25
3018,73
3019,26
3020,89
3021,40
3022,74
3023,36
3024,67
3025,81
3026,96
3027,75
3028,93
3029,58
3030,94
3031,28
3032,60
3033,52
3034,82
3035,67
3036,39
3037,94
3038,92
3039,20
3040,78
3041,78
3042,100
3043,73
3044,47
3045,45
3046,5
3047,68
3048,17
3049,22
3050,60
3051,96
3052,14
3053,77
3054,4
3055,17
3056,69
3057,4
3058,23
3059,24
3060,4
3061,47
3062,68
3063,25
3064,73
3065,97
3066,28
3067,52
3068,27
3069,3
3070,41
3071,19
3072,90
3073,46
3074,80
3075,49
3076,26
3077,14
3078,48
3079,49
3080,57
3081,14
3082,87
3083,7
3084,45
3085,54
3086,93
3087,96
3088,70
3089,60
3090,65
3091,96
3092,74
3093,12
3094,27
3095,52
3096,76
3097,79
3098,86
3099,83
3100,84
3101,89
3102,87
3103,76
3104,29
3105,19
3106,35
3107,35
3108,91
3109,76
3110,72
3111,73
3112,44
3113,55
3114,27
3115,85
3116,35
3117,32
3118,5
3119,37
3120,14
3121,47
3122,97
3123,77
3124,46
3125,14
3126,16
3127,2
3128,68
3129,54
3130,2
3131,99
3132,7
3133,94
3134,88
3135,95
3136,76
3137,39
3138,4
3139,89
3140,9
3141,31
3142,41
3143,97
3144,96
3145,57
3146,52
3147,9
3148,38
3149,77
3150,39
3151,12
3152,39
3153,56
3154,44
3155,51
3156,74
3157,96
3158,38
3159,63
3160,74
3161,69
3162,62
3163,63
3164,80
3165,26
3166,44
3167,45
3168,52
3169,61
3170,32
3171,24
3172,39
3173,90
3174,39
3175,81
3176,28
3177,7
3178,71
3179,94
3180,26
3181,46
3182,57
3183,9
3184,100
3185,45
3186,69
3187,47
3188,12
3189,57
3190,15
3191,15
3192,55
3193,91
3194,66
3195,98
3196,43
3197,51
3198,46
3199,67
3200,26
3201,92
3202,40
3203,100
3204,99
3205,41
3206,55
3207,82
3208,52
3209,56
3210,7
3211,28
3212,100
3213,28
3214,82
3215,25
3216,27
3217,77
3218,59
3219,55
3220,59
3221,14
3222,89
3223,60
3224,47
3225,13
3226,93
3227,80
3228,66
3229,85
3230,52
3231,33
3232,75
3233,18
3234,73
3235,24
3236,9
3237,55
3238,89
3239,3
3240,64
3241,80
3242,63
3243,45
3244,70
3245,51
3246,87
3247,1
3248,78
3249,11
3250,19
3251,38
3252,81
3253,73
3254,94
3255,1
3256,6
3257,57
3258,6
3259,95
3260,79
3261,38
3262,13
3263,85
3264,59
3265,70
3266,61
3267,79
3268,38
3269,18
3270,59
3271,26
3272,73
3273,11
3274,85
3275,79
3276,31
3277,32
3278,31
3279,81
3280,88
3281,45
3282,55
3283,18
3284,21
3285,76
3286,74
3287,29
3288,10
3289,12
3290,46
3291,90
3292,32
3293,20
3294,21
3295,82
3296,57
3297,15
3298,79
3299,49
3300,93
3301,9
3302,54
3303,55
3304,61
3305,14
3306,11
3307,50
3308,22
3309,20
3310,27
3311,36
3312,9
3313,77
3314,66
3315,31
3316,51
3317,90
3318,55
3319,20
3320,57
3321,65
3322,77
3323,26
3324,29
3325,43
3326,89
3327,37
3328,89
3329,46
3330,41
3331,75
3332,65
3333,57
3334,15
3335,20
3336,43
3337,94
3338,38
3339,35
3340,14
3341,10
3342,24
3343,15
3344,4
3345,49
3346,96
3347,58
3348,51
3349,3
3350,34
3351,85
3352,94
3353,5
3354,86
3355,8
3356,5
3357,29
3358,53
3359,68
3360,71
3361,21
3362,61
3363,20
3364,4
3365,19
3366,15
3367,38
3368,98
3369,43
3370,83
3371,51
3372,55
3373,33
3374,15
3375,72
3376,39
3377,57
3378,22
3379,20
3380,73
3381,39
3382,93
3383,3
3384,91
3385,86
3386,3
3387,11
3388,15
3389,23
3390,95
3391,52
3392,96
3393,47
3394,57
3395,4
3396,96
3397,15
3398,34
3399,44
3400,4
3401,54
3402,72
3403,76
3404,13
3405,51
3406,67
3407,7
3408,25
3409,70
3410,85
3411,29
3412,17
3413,44
3414,40
3415,80
3416,7
3417,46
3418,34
3419,38
3420,41
3421,83
3422,48
3423,72
3424,53
3425,6
3426,77
3427,69
3428,9
3429,17
3430,2
3431,14
3432,6
3433,98
3434,35
3435,87
3436,98
3437,38
3438,45
3439,88
3440,88
3441,39
3442,10
3443,83
3444,79
3445,99
3446,44
3447,52
3448,48
3449,12
3450,5
3451,66
3452,2
3453,19
3454,12
3455,63
3456,54
3457,61
3458,80
3459,52
3460,94
3461,85
3462,79
3463,30
3464,6
3465,24
3466,34
3467,6
3468,39
3469,28
3470,75
3471,99
3472,1
3473,28
3474,49
3475,79
3476,40
3477,46
3478,38
3479,87
3480,32
3481,12
3482,34
3483,20
3484,52
3485,6
3486,37
3487,83
3488,78
3489,85
3490,14
3491,19
3492,25
3493,28
3494,11
3495,49
3496,86
3497,67
3498,17
3499,10
3500,14
3501,13
3502,81
3503,74
3504,81
3505,33
3506,2
3507,63
3508,92
3509,64
3510,24
3511,96
3512,12
3513,87
3514,59
3515,24
3516,80
3517,28
3518,10
3519,4
3520,23
3521,36
3522,88
3523,28
3524,8
3525,34
3526,90
3527,17
3528,3
3529,52
3530,49
3531,94
3532,39
3533,18
3534,1
3535,28
3536,17
3537,96
3538,13
3539,93
3540,23
3541,21
3542,45
3543,93
3544,57
3545,76
3546,58
3547,89
3548,84
3549,12
3550,29
3551,4
3552,14
3553,47
3554,13
3555,75
3556,70
3557,60
3558,27
3559,93
3560,17
3561,24
3562,47
3563,36
3564,40
3565,22
3566,77
3567,29
3568,59
3569,99
3570,100
3571,21
3572,60
3573,14
3574,53
3575,1
3576,61
3577,92
3578,82
3579,93
3580,32
3581,53
3582,8
3583,33
3584,70
3585,72
3586,92
3587,76
3588,87
3589,88
3590,93
3591,59
3592,8
3593,42
3594,65
3595,18
3596,31
3597,80
3598,53
3599,57
3600,54
3601,92
3602,8
3603,94
3604,53
3605,39
3606,9
3607,1
3608,63
3609,83
3610,24
3611,88
3612,47
3613,79
3614,5
3615,18
3616,83
3617,84
3618,47
3619,32
3620,90
3621,18
3622,83
3623,17
3624,77
3625,81
3626,43
3627,71
3628,28
3629,5
3630,64
3631,35
3632,67
3633,66
3634,16
3635,30
3636,59
3637,70
3638,40
3639,17
3640,59
3641,76
3642,19
3643,66
3644,89
3645,87
3646,19
3647,47
3648,36
3649,12
3650,38
3651,24
3652,28
3653,61
3654,39
3655,14
3656,75
3657,22
3658,45
3659,82
3660,36
3661,2
3662,19
3663,83
3664,4
3665,25
3666,40
3667,23
3668,81
3669,48
3670,55
3671,26
3672,88
3673,33
3674,23
3675,51
3676,93
3677,89
3678,14
3679,21
3680,67
3681,17
3682,57
3683,16
3684,42
3685,75
3686,58
3687,85
3688,59
3689,45
3690,18
3691,18
3692,69
3693,28
3694,89
3695,68
3696,24
3697,74
3698,53
3699,19
3700,24
3701,50
3702,46
3703,4
3704,62
3705,33
3706,75
3707,16
3708,16
3709,30
3710,69
3711,26
3712,5
3713,54
3714,44
3715,66
3716,32
3717,74
3718,53
3719,29
3720,84
3721,62
3722,62
3723,60
3724,32
3725,73
3726,57
3727,57
3728,53
3729,99
3730,5
3731,36
3732,4
3733,85
3734,97
3735,78
3736,6
3737,38
3738,80
3739,90
3740,24
3741,94
3742,27
3743,80
3744,60
3745,92
3746,17
3747,43
3748,80
3749,85
3750,15
3751,53
3752,36
3753,21
3754,87
3755,22
3756,82
3757,9
3758,11
3759,53
3760,95
3761,22
3762,54
3763,34
3764,41
3765,62
3766,11
3767,35
3768,41
3769,84
3770,68
3771,40
3772,4
3773,51
3774,22
3775,20
3776,95
3777,16
3778,32
3779,14
3780,88
3781,58
3782,99
3783,46
3784,28
3785,82
3786,19
3787,55
3788,73
3789,11
3790,65
3791,59
3792,77
3793,43
3794,47
3795,20
3796,96
3797,13
3798,89
3799,4
3800,19
3801,23
3802,36
3803,60
3804,56
3805,27
3806,81
3807,8
3808,30
3809,45
3810,85
3811,7
3812,31
3813,75
3814,54
3815,70
3816,35
3817,80
3818,80
3819,91
3820,59
3821,36
3822,40
3823,10
3824,72
3825,100
3826,86
3827,34
3828,87
3829,68
3830,8
3831,93
3832,53
3833,38
3834,3
3835,30
3836,41
3837,18
3838,63
3839,30
3840,35
3841,15
3842,27
3843,40
3844,85
3845,42
3846,17
3847,89
3848,24
3849,100
3850,11
3851,79
3852,34
3853,38
3854,7
3855,74
3856,10
3857,69
3858,10
3859,95
3860,57
3861,69
3862,41
3863,17
3864,94
3865,89
3866,74
3867,49
3868,32
3869,9
3870,29
3871,2
3872,16
3873,2
3874,60
3875,60
3876,28
3877,57
3878,91
3879,86
3880,6
3881,78
3882,63
3883,14
3884,58
3885,9
3886,63
3887,15
3888,30
3889,55
3890,68
3891,37
3892,96
3893,2
3894,27
3895,25
3896,20
3897,38
3898,60
3899,60
3900,49
3901,87
3902,45
3903,6
3904,94
3905,61
3906,64
3907,19
3908,92
3909,18
3910,49
3911,61
3912,5
3913,99
3914,68
3915,94
3916,46
3917,18
3918,60
3919,15
3920,90
3921,1
3922,51
3923,78
3924,45
3925,11
3926,39
3927,12
3928,37
3929,38
3930,69
3931,46
3932,90
3933,4
3934,42
3935,94
3936,22
3937,55
3938,20
3939,7
3940,12
3941,45
3942,8
3943,47
3944,1
3945,90
3946,29
3947,23
3948,59
3949,39
3950,32
3951,16
3952,80
3953,68
3954,23
3955,5
3956,32
3957,55
3958,2
3959,37
3960,15
3961,21
3962,81
3963,14
3964,18
3965,97
3966,42
3967,33
3968,7
3969,51
3970,82
3971,77
3972,80
3973,29
3974,17
3975,9
3976,43
3977,62
3978,97
3979,80
3980,45
3981,84
3982,7
3983,24
3984,47
3985,65
3986,50
3987,4
3988,21
3989,89
3990,89
3991,38
3992,46
3993,10
3994,69
3995,37
3996,92
3997,16
3998,17
3999,60
4000,68
4001,25
4002,70
4003,20
4004,52
4005,73
4006,5
4007,80
4008,64
4009,33
4010,39
4011,95
4012,49
4013,52
4014,67
4015,94
4016,99
4017,22
4018,7
4019,90
4020,8
4021,51
4022,77
4023,33
4024,93
4025,88
4026,88
4027,74
4028,67
4029,68
4030,54
4031,34
4032,45
4033,56
4034,77
4035,5
4036,41
4037,59
4038,60
4039,81
4040,11
4041,62
4042,44
4043,20
4044,21
4045,11
4046,32
4047,89
4048,42
4049,60
4050,11
4051,13
4052,61
4053,5
4054,51
4055,70
4056,68
4057,78
4058,48
4059,16
4060,13
4061,21
4062,75
4063,66
4064,8
4065,75
4066,87
4067,24
4068,3
4069,53
4070,48
4071,52
4072,25
4073,44
4074,26
4075,46
4076,80
4077,66
4078,45
4079,38
4080,35
4081,44
4082,96
4083,77
4084,11
4085,44
4086,90
4087,30
4088,24
4089,66
4090,5
4091,73
4092,73
4093,70
4094,4
4095,47
4096,52
4097,81
4098,5
4099,68
4100,39
4101,50
4102,9
4103,59
4104,75
4105,4
4106,67
4107,95
4108,68
4109,51
4110,11
4111,86
4112,2
4113,52
4114,29
4115,87
4116,76
4117,63
4118,14
4119,8
4120,12
4121,26
4122,44
4123,42
4124,94
4125,68
4126,11
4127,33
4128,22
4129,51
4130,14
4131,69
4132,91
4133,12
4134,55
4135,96
4136,32
4137,64
4138,27
4139,46
4140,33
4141,35
4142,81
4143,14
4144,21
4145,96
4146,19
4147,17
4148,41
4149,28
4150,33
4151,68
4152,51
4153,32
4154,19
4155,1
4156,94
4157,42
4158,28
4159,4
4160,66
4161,32
4162,61
4163,29
4164,90
4165,87
4166,76
4167,61
4168,61
4169,71
4170,13
4171,57
4172,80
4173,47
4174,31
4175,32
4176,86
4177,42
4178,19
4179,69
4180,2
4181,24
4182,47
4183,40
4184,61
4185,14
4186,14
4187,97
4188,10
4189,48
4190,2
4191,1
4192,62
4193,81
4194,56
4195,31
4196,24
4197,5
4198,62
4199,71
4200,55
4201,22
4202,99
4203,17
4204,24
4205,95
4206,68
4207,69
4208,47
4209,83
4210,67
4211,45
4212,96
4213,85
4214,81
4215,58
4216,16
4217,62
4218,51
4219,53
4220,20
4221,60
4222,43
4223,48
4224,5
4225,25
4226,88
4227,18
4228,87
4229,86
4230,7
4231,100
4232,81
4233,32
4234,21
4235,28
4236,79
4237,38
4238,26
4239,84
4240,32
4241,40
4242,84
4243,79
4244,46
4245,45
4246,26
4247,8
4248,63
4249,87
4250,93
4251,64
4252,14
4253,86
4254,39
4255,34
4256,6
4257,23
4258,56
4259,57
4260,77
4261,8
4262,75
4263,87
4264,82
4265,28
4266,28
4267,60
4268,25
4269,76
4270,34
4271,41
4272,41
4273,5
4274,85
4275,21
4276,36
4277,29
4278,1
4279,1
4280,41
4281,93
4282,39
4283,8
4284,91
4285,20
4286,45
4287,80
4288,40
4289,38
4290,13
4291,79
4292,71
4293,58
4294,73
4295,19
4296,75
4297,100
4298,53
4299,35
4300,65
4301,73
4302,24
4303,81
4304,13
4305,74
4306,70
4307,20
4308,19
4309,5
4310,98
4311,20
4312,26
4313,31
4314,18
4315,66
4316,57
4317,31
4318,35
4319,16
4320,12
4321,39
4322,26
4323,69
4324,74
4325,80
4326,42
4327,33
4328,3
4329,10
4330,8
4331,11
4332,7
4333,99
4334,11
4335,32
4336,28
4337,28
4338,22
4339,75
4340,27
4341,91
4342,20
4343,68
4344,74
4345,40
4346,33
4347,89
4348,46
4349,77
4350,71
4351,38
4352,6
4353,55
4354,17
4355,85
4356,70
4357,94
4358,12
4359,1
4360,74
4361,91
4362,38
4363,84
4364,21
4365,30
4366,87
4367,3
4368,66
4369,74
4370,71
4371,48
4372,45
4373,45
4374,89
4375,15
4376,36
4377,18
4378,22
4379,47
4380,61
4381,47
4382,95
4383,48
4384,21
4385,51
4386,82
4387,17
4388,40
4389,77
4390,22
4391,9
4392,25
4393,76
4394,43
4395,19
4396,13
4397,75
4398,29
4399,3
4400,68
4401,17
4402,86
4403,19
4404,10
4405,40
4406,54
4407,25
4408,64
4409,36
4410,95
4411,31
4412,91
4413,82
4414,37
4415,17
4416,30
4417,8
4418,41
4419,11
4420,33
4421,30
4422,69
4423,86
4424,96
4425,79
4426,94
4427,14
4428,9
4429,83
4430,96
4431,67
4432,71
4433,16
4434,66
4435,52
4436,92
4437,63
4438,46
4439,88
4440,40
4441,75
4442,72
4443,52
4444,45
4445,40
4446,31
4447,32
4448,33
4449,77
4450,4
4451,73
4452,10
4453,92
4454,84
4455,5
4456,80
4457,94
4458,50
4459,20
4460,59
4461,11
4462,28
4463,31
4464,94
4465,80
4466,38
4467,96
4468,73
4469,15
4470,35
4471,40
4472,19
4473,69
4474,58
4475,3
4476,14
4477,45
4478,73
4479,23
4480,39
4481,19
4482,54
4483,88
4484,48
4485,86
4486,66
4487,66
4488,13
4489,42
4490,70
4491,35
4492,48
4493,56
4494,27
4495,55
4496,36
4497,57
4498,30
4499,5
4500,8
4501,49
4502,48
4503,4
4504,56
4505,86
4506,91
4507,31
4508,89
4509,28
4510,66
4511,7
4512,54
4513,92
4514,95
4515,5
4516,38
4517,22
4518,45
4519,5
4520,10
4521,9
4522,91
4523,88
4524,29
4525,59
4526,74
4527,3
4528,66
4529,86
4530,81
4531,95
4532,16
4533,82
4534,44
4535,16
4536,9
4537,66
4538,61
4539,48
4540,54
4541,54
4542,66
4543,72
4544,73
4545,46
4546,11
4547,78
4548,14
4549,65
4550,85
4551,38
4552,21
4553,11
4554,71
4555,1
4556,95
4557,89
4558,4
4559,9
4560,3
4561,44
4562,17
4563,59
4564,79
4565,3
4566,26
4567,12
4568,66
4569,91
4570,90
4571,96
4572,41
4573,57
4574,38
4575,12
4576,74
4577,48
4578,99
4579,97
4580,93
4581,79
4582,1
4583,12
4584,38
4585,31
4586,86
4587,4
4588,11
4589,94
4590,81
4591,4
4592,27
4593,50
4594,13
4595,3
4596,91
4597,92
4598,47
4599,64
4600,16
4601,6
4602,82
4603,68
4604,78
4605,38
4606,77
4607,54
4608,95
4609,6
4610,78
4611,61
4612,27
4613,27
4614,86
4615,63
4616,90
4617,55
4618,67
4619,68
4620,88
4621,82
4622,55
4623,68
4624,79
4625,25
4626,80
4627,59
4628,40
4629,100
4630,22
4631,89
4632,66
4633,50
4634,4
4635,18
4636,99
4637,84
4638,62
4639,82
4640,75
4641,52
4642,6
4643,51
4644,46
4645,31
4646,62
4647,35
4648,98
4649,21
4650,1
4651,35
4652,2
4653,21
4654,33
4655,18
4656,95
4657,66
4658,28
4659,32
4660,31
4661,66
4662,37
4663,75
4664,45
4665,11
4666,8
4667,40
4668,22
4669,54
4670,53
4671,6
4672,70
4673,17
4674,10
4675,43
4676,78
4677,13
4678,19
4679,94
4680,31
4681,55
4682,13
4683,96
4684,36
4685,17
4686,24
4687,19
4688,15
4689,7
4690,38
4691,82
4692,20
4693,58
4694,33
4695,88
4696,50
4697,89
4698,54
4699,79
4700,95
4701,15
4702,95
4703,33
4704,7
4705,23
4706,2
4707,37
4708,13
4709,38
4710,27
4711,51
4712,33
4713,12
4714,15
4715,70
4716,45
4717,21
4718,77
4719,30
4720,21
4721,45
4722,41
4723,82
4724,47
4725,1
4726,57
4727,58
4728,15
4729,65
4730,50
4731,40
4732,87
4733,58
4734,37
4735,49
4736,79
4737,6
4738,23
4739,46
4740,3
4741,65
4742,47
4743,13
4744,89
4745,55
4746,41
4747,26
4748,59
4749,80
4750,14
4751,86
4752,37
4753,52
4754,26
4755,59
4756,42
4757,74
4758,25
4759,13
4760,10
4761,68
4762,20
4763,66
4764,27
4765,66
4766,4
4767,29
4768,10
4769,31
4770,6
4771,20
4772,46
4773,45
4774,52
4775,54
4776,33
4777,89
4778,86
4779,92
4780,79
4781,21
4782,79
4783,96
4784,11
4785,42
4786,95
4787,18
4788,9
4789,94
4790,78
4791,73
4792,77
4793,17
4794,8
4795,46
4796,45
4797,6
4798,38
4799,1
4800,77
4801,49
4802,20
4803,91
4804,22
4805,6
4806,95
4807,75
4808,40
4809,73
4810,41
4811,11
4812,32
4813,33
4814,50
4815,46
4816,67
4817,38
4818,58
4819,39
4820,87
4821,33
4822,19
4823,90
4824,66
4825,87
4826,73
4827,44
4828,68
4829,51
4830,16
4831,30
4832,4
4833,67
4834,23
4835,82
4836,59
4837,29
4838,61
4839,39
4840,15
4841,9
4842,17
4843,22
4844,89
4845,89
4846,32
4847,92
4848,61
4849,55
4850,5
4851,12
4852,97
4853,28
4854,56
4855,61
4856,86
4857,60
4858,56
4859,96
4860,68
4861,73
4862,49
4863,59
4864,41
4865,62
4866,93
4867,16
4868,52
4869,60
4870,70
4871,43
4872,90
4873,33
4874,11
4875,19
4876,83
4877,10
4878,55
4879,75
4880,61
4881,4
4882,7
4883,8
4884,41
4885,29
4886,28
4887,58
4888,2
4889,12
4890,41
4891,56
4892,80
4893,5
4894,26
4895,81
4896,34
4897,1
4898,46
4899,78
4900,97
4901,46
4902,88
4903,58
4904,15
4905,36
4906,88
4907,34
4908,72
4909,60
4910,71
4911,26
4912,18
4913,49
4914,39
4915,70
4916,11
4917,3
4918,59
4919,98
4920,22
4921,71
4922,16
4923,48
4924,27
4925,14
4926,78
4927,67
4928,86
4929,65
4930,89
4931,43
4932,41
4933,46
4934,48
4935,25
4936,97
4937,51
4938,42
4939,25
4940,44
4941,25
4942,13
4943,17
4944,37
4945,42
4946,63
4947,79
4948,23
4949,8
4950,42
4951,3
4952,66
4953,82
4954,5
4955,18
4956,26
4957,64
4958,14
4959,37
4960,52
4961,99
4962,8
4963,59
4964,31
4965,14
4966,18
4967,49
4968,94
4969,72
4970,22
4971,12
4972,66
4973,22
4974,15
4975,83
4976,39
4977,55
4978,40
4979,14
4980,52
4981,44
4982,47
4983,16
4984,41
4985,6
4986,82
4987,22
4988,84
4989,92
4990,47
4991,47
4992,75
4993,62
4994,52
4995,16
4996,88
4997,32
4998,67
4999,13
